timestamp,throughput_mbps,packet_loss_rate,rsrp_dbm,snr_db,cqi,mcs_dl,mcs_ul,timing_advance_ns,power_headroom_db,dl_error_rate,ul_error_rate,snr_rsrp_ratio,mcs_efficiency,channel_utilization,attack_type
2025-08-25 00:45:38.915157,28.093042631077275,0.10218961890881925,-23.833097559299677,21.403583514883977,9.59353611792854,14.079888278275282,14.079888278275282,217.61441803779746,8.564496499771584,0.07180429149845215,0.13257494631918637,0.8980613393466472,0.5028531527955458,0.28093042631077275,sweep_jamming
2025-08-25 00:38:32.368368,6.777379208876976,0.16489548205500892,-34.89924287730321,13.90160815561866,11.24838844710869,14.99072754883284,13.99072754883284,199.47091325862263,3.704087877391749,0.10010868630377365,0.22968227780624417,0.3983355227645812,0.53538312674403,0.06777379208876975,power_jamming
2025-08-25 00:47:48.858335,19.563602858634727,0.059030774295093985,-28.955892080378895,22.292739545408857,12.17704708851799,19.404942862576824,18.404942862576824,252.25446262664397,10.346306994773695,0.03336305925089488,0.08469848933929308,0.769886124852457,0.693033673663458,0.19563602858634727,intelligent_jamming
2025-08-25 00:40:55.415222,4.92331553223514,0.11329701887787494,-35.14234122492258,14.325039419544336,11.443286314709795,6.844189414806481,6.844189414806481,222.35769666104252,6.993323126348184,0.05,0.1765940377557499,0.4076290571495893,0.2444353362430886,0.0492331553223514,power_jamming
2025-08-25 00:45:52.019683,14.568107227206589,0.15847658461916836,-34.07736461816156,17.000323445729926,9.079646183179634,19.173485629291275,17.173485629291275,218.90672839729262,8.07270044476437,0.13353354720654992,0.18341962203178677,0.49887435945294867,0.6847673439032598,0.1456810722720659,sweep_jamming
2025-08-25 00:42:23.544762,8.958951786959181,0.2515135865286041,-33.07391219398418,17.444622636341677,6.953269659793879,17.02581245713504,17.02581245713504,240.36336151849764,5.413594580159699,0.223682307418724,0.2793448656384842,0.5274435795204985,0.6080647306119656,0.08958951786959181,sweep_jamming
2025-08-25 00:43:56.579537,22.043158374861612,0.08592970149514775,-27.461951415495726,27.43343308791876,13.579000733329938,17.042039874014883,17.042039874014883,211.52209060103584,13.312797100387295,0.06851398218979196,0.10334542080050353,0.9989615330991783,0.6086442812148173,0.22043158374861613,sweep_jamming
2025-08-25 00:48:55.980509,19.593992569763792,0.08525820867010289,-26.959428491460294,23.99171863055014,13.029666911212713,8.964910813532267,6.964910813532267,234.8508102989387,5.279371571469694,0.09394299886319625,0.07657341847700952,0.8899194075330562,0.32017538619758096,0.1959399256976379,intelligent_jamming
2025-08-25 00:38:31.568106,7.5962282345562215,0.17823611237351952,-38.6953156165058,12.435386235063492,4.8054198452008485,12.419229547035206,11.419229547035206,158.58015728895833,3.2105642148563067,0.14433528553486313,0.2121369392121759,0.32136670904317616,0.4435439123941145,0.07596228234556221,power_jamming
2025-08-25 00:39:39.090235,7.736629910747846,0.13943996904418482,-39.85239065479189,13.83682636781449,2.4271683985048678,6.468317128074926,5.468317128074926,193.73243808312293,5.785819061913643,0.12666248388303256,0.15221745420533705,0.34720191537996825,0.2310113260026759,0.07736629910747846,power_jamming
2025-08-25 00:39:20.384086,8.257158652271622,0.17872850359209394,-34.68901694668786,16.150272189270886,7.3120163255771455,10.257371617521295,9.257371617521295,223.710078906828,2.1178074433024565,0.11709784517712397,0.24035916200706392,0.46557307213668186,0.36633470062576057,0.08257158652271622,power_jamming
2025-08-25 00:38:47.273242,3.4449969706495454,0.24030583131640507,-35.88166637511209,16.22211630011008,7.603149255873927,16.031640841625162,16.031640841625162,334.29288485647874,8.26766733576816,0.20091856620540688,0.27969309642740325,0.4521004161434909,0.572558601486613,0.034449969706495456,power_jamming
2025-08-25 00:37:53.755688,5.721940438393838,0.14298747123908853,-41.279937606477915,11.875080017740482,9.004166313134283,7.128324118365148,7.128324118365148,199.1834141598614,10.0,0.10027007925063669,0.18570486322754037,0.2876719468654664,0.2545830042273267,0.057219404383938376,power_jamming
2025-08-25 00:42:35.048746,15.425251268542091,0.1509753916068633,-31.14399141278303,20.425416440465597,10.159864217617796,14.671489024766421,13.671489024766421,242.84646880573266,10.26163941152611,0.10571490562697554,0.19623587758675104,0.6558381091796088,0.523981750884515,0.15425251268542092,sweep_jamming
2025-08-25 00:45:40.515708,31.357581222596817,0.07750924336737391,-24.727079604102435,24.33899712892507,14.584270431289799,18.144976480888765,18.144976480888765,211.68566232069196,13.070122299916166,0.06265751047819465,0.09236097625655318,0.9843053655591022,0.6480348743174559,0.3135758122259682,sweep_jamming
